Name,Density,MinCol,MaxCol,StdCol,MinRow,MaxRow,StdRow,reducts,BR_time,BR_cand,GAP_time,GAP_cand,CT_time,CT_cand,faster
BM2000x30_4-6_s807311794.txt,0.1648,282,366,0.0075,4,6,0.0271,127218,106857,293547296,4733,20828553,105549,1005133244,gapCText
BM2000x30_4-6_s723866051.txt,0.165,303,359,0.0071,4,6,0.0266,130621,110006,300704496,4357,19052339,92932,1005021863,gapCText
BM2000x30_4-6_s377769299.txt,0.1651,301,367,0.008,4,6,0.0267,130147,102785,278751820,4632,19919446,127129,1004426583,gapCText
BM2000x30_4-8_s358336879.txt,0.1882,338,401,0.0071,4,8,0.0423,183004,135784,387765975,7083,33893037,93276,1002214100,gapCText
BM2000x30_4-8_s567526991.txt,0.1894,351,417,0.0089,4,8,0.0424,192890,138895,398530615,7810,35323932,102386,1002295420,gapCText
BM2000x30_4-8_s422476398.txt,0.1908,354,406,0.0069,4,8,0.0421,201010,137955,395417478,7820,36114508,96058,1001060074,gapCText
BM2000x30_4-8_s227151729.txt,0.1909,347,421,0.0093,4,8,0.0426,199910,138446,392429038,7527,35142250,97179,1000445490,gapCText
BM2000x30_4-8_s280475004.txt,0.191,349,411,0.0081,4,8,0.043,188067,142038,395673595,7906,35452262,97521,1001772462,gapCText
BM2000x30_4-8_s580821414.txt,0.1917,352,426,0.0085,4,8,0.0431,199856,139463,397515258,8397,39987223,96587,1001532354,gapCText
BM2000x30_5-7_s640587517.txt,0.1988,365,425,0.008,5,7,0.027,738120,209337,550622169,27718,101551035,129226,1019455384,gapCText
BM2000x30_5-7_s685373673.txt,0.1993,360,447,0.0106,5,7,0.0269,742884,199910,539862744,27428,103731669,142417,1016588949,gapCText
BM2000x30_5-7_s997301800.txt,0.1994,369,420,0.0064,5,7,0.0267,760985,209447,561035633,26663,100159692,115353,1018551420,gapCText
BM2000x30_5-7_s1005612798.txt,0.1996,367,429,0.0076,5,7,0.0269,753697,216290,571300565,27526,103802931,116218,1016136470,gapCText
BM2000x30_5-7_s1053070487.txt,0.2001,363,442,0.0089,5,7,0.0271,760692,208815,558315299,27280,98869320,118115,1018035617,gapCText
BM2000x30_5-7_s907692639.txt,0.2007,373,431,0.0068,5,7,0.0273,764974,216308,576764443,28342,101675335,142542,1015392139,gapCText
BM2000x30_4-10_s428487413.txt,0.203,362,445,0.0085,4,10,0.0523,212341,159424,446744143,9207,39139251,94810,999176299,gapCText
BM2000x30_4-10_s768755240.txt,0.2069,368,444,0.0088,4,10,0.0532,234369,161298,466556115,11212,50611854,97969,999376143,gapCText
BM2000x30_4-10_s44431574.txt,0.2077,390,445,0.0074,4,10,0.053,240797,167839,478520173,11823,54597948,95904,999195999,gapCText
BM2000x30_4-10_s665427740.txt,0.2086,385,455,0.008,4,10,0.0532,250883,170478,496052298,11158,49840205,99558,999218727,gapCText
BM2000x30_4-10_s241217788.txt,0.2093,395,452,0.0068,4,10,0.0523,255050,177576,504244276,12810,64302205,96360,996028139,gapCText
BM2000x30_4-10_s128869163.txt,0.2095,384,452,0.0082,4,10,0.0522,263904,160515,468249853,11856,52026207,98827,996206442,gapCText
BM2000x30_4-12_s1070288333.txt,0.213,384,451,0.0081,4,12,0.0564,254108,178303,508966344,13071,53262199,96398,1000699340,gapCText
BM2000x30_4-12_s335072683.txt,0.2146,389,458,0.0086,4,11,0.0573,245632,163764,484285679,11429,53619060,94956,992188324,gapCText
BM2000x30_4-20_s574649686.txt,0.216,405,461,0.0082,4,12,0.0576,262168,168134,483480195,11869,53975465,92074,995472528,gapCText
BM2000x30_4-22_s404017021.txt,0.2162,396,460,0.0083,4,13,0.0583,255597,175192,507618115,11996,50557641,96614,998322350,gapCText
BM2000x30_4-28_s742019983.txt,0.2166,401,478,0.0092,4,12,0.0578,271735,175515,496923710,13143,63475881,106463,996739976,gapCText
BM2000x30_4-22_s31718080.txt,0.2169,402,462,0.0086,4,12,0.0579,267545,163060,482434750,13417,61362811,91112,996052661,gapCText
BM2000x30_4-26_s289874363.txt,0.2174,385,478,0.0095,4,13,0.0593,263632,168790,484487920,12452,61484436,107467,994609430,gapCText
BM2000x30_4-20_s49514310.txt,0.2187,414,481,0.0082,4,12,0.0587,259390,170205,496846412,11895,62620643,101806,991013154,gapCText
BM2000x30_4-28_s407388257.txt,0.219,409,478,0.0093,4,12,0.0597,257873,179466,519602464,13023,60676160,94547,996458270,gapCText
BM2000x30_4-16_s713309459.txt,0.2192,407,472,0.0072,4,12,0.0587,268734,156474,486975892,12723,56566751,96744,995307905,gapCText
BM2000x30_4-18_s154914052.txt,0.2192,398,474,0.0079,4,13,0.0599,250205,161986,479871062,11958,59413811,96350,994593378,gapCText
BM2000x30_4-14_s50538613.txt,0.2194,415,461,0.0064,4,12,0.0577,284403,162021,496928122,12980,59470139,97775,991438852,gapCText
BM2000x30_4-20_s1018339703.txt,0.2195,395,468,0.0082,4,12,0.0594,266989,175036,505378544,13651,61161305,94331,995177649,gapCText
BM2000x30_4-24_s121652065.txt,0.2207,405,469,0.008,4,12,0.0595,281706,174736,511938036,14084,72970211,97398,993206990,gapCText
BM2000x30_4-14_s642406142.txt,0.221,410,488,0.0082,4,12,0.0592,260640,168501,495477727,12577,56091928,95315,992582715,gapCText
BM2000x30_4-16_s600871999.txt,0.2211,399,479,0.0096,4,12,0.0589,280126,173629,513344507,14542,58782179,98441,996094842,gapCText
BM2000x30_4-12_s1056363555.txt,0.2213,414,472,0.0073,4,12,0.0588,284695,169445,509054943,14383,66429964,99356,991998010,gapCText
BM2000x30_4-16_s650764368.txt,0.2229,417,474,0.0091,4,12,0.0601,282892,166843,493098169,13604,67772864,97076,990979470,gapCText
BM2000x30_4-26_s174483176.txt,0.2236,419,487,0.0085,4,13,0.0608,286832,176663,513779193,15259,69939218,102293,992612920,gapCText
BM2000x30_4-14_s455534196.txt,0.2238,407,487,0.0109,4,13,0.0595,295035,176536,518918128,15014,72378347,106145,990520851,gapCText
BM2000x30_4-18_s392514322.txt,0.2242,418,475,0.0077,4,13,0.0615,280426,182888,536249619,13978,63168596,103805,993715484,gapCText
BM2000x30_4-22_s1029214025.txt,0.2247,422,498,0.0077,4,13,0.0612,275952,186356,544514921,14483,64012060,103488,993750979,gapCText
BM2000x30_4-26_s713238239.txt,0.225,420,485,0.0078,4,13,0.0606,278372,172951,503894078,15027,78365341,97081,991444829,gapCText
BM2000x30_4-24_s215468669.txt,0.2257,422,488,0.0094,4,12,0.0604,293005,182100,537538359,14950,68552757,106564,988933948,gapCText
BM2000x30_4-28_s437464360.txt,0.2259,414,498,0.0087,4,13,0.0613,293709,170078,518222491,15298,77333324,97137,990372162,gapCText
BM2000x30_4-18_s368372661.txt,0.2278,426,479,0.0071,4,14,0.0623,285203,175360,520826421,16267,71098824,99957,993174612,gapCText
BM2000x30_4-24_s296227767.txt,0.2295,423,484,0.007,4,13,0.0631,301851,182692,528172002,16275,76268485,97282,989102130,gapCText
BM2000x30_5-9_s208025495.txt,0.2301,423,490,0.0086,5,9,0.045,943942,220323,617248896,43132,159105518,149052,995191607,gapCText
BM2000x30_5-9_s352184125.txt,0.2302,412,491,0.0092,5,9,0.0449,933398,211634,596104655,42194,167616974,137038,995224565,gapCText
BM2000x30_5-9_s311952447.txt,0.2305,429,495,0.0089,5,9,0.0452,924644,212241,595446611,41097,158208708,133025,992318387,gapCText
BM2000x30_5-9_s125704287.txt,0.2308,423,484,0.0078,5,9,0.0461,910638,207138,589905801,39556,143534272,139127,991749485,gapCText
BM2000x30_5-9_s487256166.txt,0.2311,432,501,0.0081,5,9,0.0454,948944,215019,614327413,38533,152658521,132663,990144576,gapCText
BM2000x30_5-9_s917821135.txt,0.2311,427,493,0.0069,5,9,0.0458,931213,216815,613486951,41947,153145159,144325,991618262,gapCText
BM2000x30_6-8_s240898556.txt,0.2326,402,518,0.0117,6,8,0.0269,2015398,237441,616844235,67918,238849968,147491,950585072,gapCText
BM2000x30_6-8_s130050080.txt,0.2328,419,508,0.0108,6,8,0.0272,2017430,226953,610094651,67966,228538727,154070,956298927,gapCText
BM2000x30_6-8_s925787353.txt,0.2331,440,508,0.0092,6,8,0.0272,2023257,237989,626731653,73940,242240484,151603,961779541,gapCText
BM2000x30_6-8_s334528847.txt,0.2332,432,498,0.0084,6,8,0.0269,2067041,234178,615840494,71875,236487703,165620,957997118,gapCText
BM2000x30_6-8_s1035199839.txt,0.2337,405,505,0.011,6,8,0.027,2033405,231425,622809289,78148,247280931,159019,964751825,gapCText
BM2000x30_6-8_s64314540.txt,0.2341,446,516,0.008,6,8,0.0269,2033811,222566,608704761,72191,237260779,164756,955363692,gapCText
BM2000x30_5-11_s804016308.txt,0.254,485,535,0.0069,5,11,0.0605,1019106,208185,605453811,49203,180626150,134948,970180318,gapCText
BM2000x30_5-11_s984472152.txt,0.256,470,568,0.0121,5,11,0.0602,996056,216340,625347217,47862,186903482,129208,962068877,gapCText
BM2000x30_5-11_s317172719.txt,0.2569,474,550,0.0094,5,11,0.0602,1054092,215176,614228601,50342,187502196,134924,963395873,gapCText
BM2000x30_6-10_s83906961.txt,0.2638,498,559,0.007,6,10,0.046,2103167,205066,581309784,85287,285272993,166784,905607171,gapCText
BM2000x30_6-10_s752081369.txt,0.2649,491,563,0.0088,6,10,0.0471,2090477,203977,571284008,85491,273890358,156296,898364244,gapCText
BM2000x30_7-9_s336962710.txt,0.2654,493,552,0.0074,7,9,0.0274,3414972,192420,526246746,110189,336983335,164534,825402060,gapCText
BM2000x30_7-9_s478308293.txt,0.266,487,561,0.0098,7,9,0.0272,3427334,192968,524957817,112825,329936208,170028,815221241,gapCText
BM2000x30_6-10_s30377106.txt,0.2663,504,565,0.0094,6,10,0.0466,2091294,195470,564727831,85432,293132117,150708,890071330,gapCText
BM2000x30_7-9_s988104369.txt,0.2671,494,566,0.0093,7,9,0.0271,3478412,190946,518922683,105991,333872789,167902,802191943,gapCText
BM2000x30_5-13_s217796444.txt,0.2704,500,578,0.0099,5,13,0.0686,1095122,199996,598461342,58912,212957777,149571,946450497,gapCText
BM2000x30_5-13_s161362713.txt,0.2719,517,578,0.0074,5,13,0.0699,1065376,203563,605060121,54014,221778512,123631,948530690,gapCText
BM2000x30_5-13_s1020525322.txt,0.2723,518,595,0.0087,5,13,0.069,1141350,205808,602787922,55595,220816410,125872,939784928,gapCText
BM2000x30_5-25_s363146841.txt,0.2757,515,584,0.0079,5,16,0.0722,1074074,201181,594550154,60796,229807533,149900,949327180,gapCText
BM2000x30_5-21_s1033984355.txt,0.2766,523,600,0.0079,5,15,0.0726,1080458,192906,585781350,47961,196616407,118629,916848009,gapCText
BM2000x30_5-25_s154580351.txt,0.2786,515,584,0.0082,5,16,0.0715,1081968,193933,581996864,58597,222194664,145804,930577946,gapCText
BM2000x30_5-17_s147000802.txt,0.2788,515,589,0.0092,5,14,0.0718,1081217,203371,598233760,57271,225726820,123390,936935205,gapCText
BM2000x30_5-19_s1051429923.txt,0.279,525,583,0.0067,5,15,0.0724,1073373,194786,587905593,56258,222901410,125834,934136360,gapCText
BM2000x30_5-15_s295902404.txt,0.2797,520,593,0.0084,5,15,0.0732,1099973,195299,591612372,58421,214073618,153717,935038368,gapCText
BM2000x30_5-23_s129606104.txt,0.2815,540,613,0.008,5,16,0.0732,1112546,192963,579426974,59573,242142760,131917,931580599,gapCText
BM2000x30_5-17_s1005654701.txt,0.2824,522,617,0.0099,5,15,0.0729,1111339,197148,585431481,57435,230682453,132549,927631321,gapCText
BM2000x30_5-19_s317462917.txt,0.2829,519,594,0.0078,5,15,0.0733,1101270,178146,572493599,56395,219002457,135093,925309710,gapCText
BM2000x30_5-17_s814329108.txt,0.2838,523,625,0.0102,5,15,0.0734,1083458,190612,569747965,54828,232041860,120101,915586661,gapCText
BM2000x30_5-15_s451245431.txt,0.2843,543,593,0.007,5,15,0.0747,1057369,187709,571292731,61388,221155924,148620,918791501,gapCText
BM2000x30_5-27_s670438356.txt,0.2847,542,604,0.0091,5,15,0.0737,1090185,188347,575669083,56117,226471147,123204,916543173,gapCText
BM2000x30_5-29_s895944590.txt,0.2847,534,605,0.0084,5,15,0.0725,1138128,184561,561244244,62265,238872919,155447,918759545,gapCText
BM2000x30_5-15_s312389264.txt,0.2849,519,608,0.0097,5,15,0.0742,1117244,193844,575239773,66598,246200104,134178,935287378,gapCText
BM2000x30_5-19_s672315335.txt,0.2852,538,594,0.0076,5,14,0.0736,1114353,193505,583258665,65168,242439016,131748,936179383,gapCText
BM2000x30_5-25_s41521230.txt,0.2856,533,610,0.0101,5,16,0.0746,1099015,193576,579045224,61929,225876532,149750,926958313,gapCText
BM2000x30_5-27_s517235526.txt,0.2858,539,603,0.0071,5,15,0.0755,1154009,185463,568037749,63358,235620000,138989,918310137,gapCText
BM2000x30_5-29_s490385193.txt,0.2866,525,603,0.01,5,15,0.0756,1104437,193642,576494025,57761,225873890,133600,915740749,gapCText
BM2000x30_5-21_s447467088.txt,0.2867,534,607,0.0087,5,16,0.0752,1174460,188300,569065036,61278,246363918,125723,915869478,gapCText
BM2000x30_5-27_s186926453.txt,0.2877,536,606,0.0078,5,15,0.0764,1153801,187942,573959156,62008,238422957,129421,916365535,gapCText
BM2000x30_5-21_s687069989.txt,0.2901,540,620,0.0109,5,15,0.0761,1105906,186803,567939018,61604,232926993,126037,920340016,gapCText
BM2000x30_5-29_s281523017.txt,0.2902,544,630,0.01,5,15,0.0749,1186378,185474,556176406,72271,247914701,144251,923764526,gapCText
BM2000x30_5-23_s438964167.txt,0.2906,543,621,0.0105,5,16,0.0772,1141843,185978,562483791,55434,230610450,119411,903137017,gapCText
BM2000x30_6-12_s798085502.txt,0.2915,540,620,0.0088,6,12,0.0633,2020786,178302,515637018,87178,288611307,155990,841906609,gapCText
BM2000x30_5-23_s221976676.txt,0.2933,536,619,0.0092,5,16,0.077,1169052,182668,551984549,61450,236435061,142100,891287099,gapCText
BM2000x30_6-12_s441498073.txt,0.2943,554,621,0.0099,6,12,0.0622,2134596,171156,505280673,90573,316136951,142900,834220372,gapCText
BM2000x30_6-12_s374901317.txt,0.2952,547,628,0.0079,6,12,0.0636,2013538,174016,519096861,91340,297664084,153777,839524522,gapCText
BM2000x30_7-11_s461923536.txt,0.2986,556,634,0.01,7,11,0.0473,3106944,148323,432831836,105092,319286262,154107,710247846,gapCText
BM2000x30_8-10_s940299291.txt,0.2988,554,636,0.0099,8,10,0.0279,4312226,135444,384600550,129566,350349237,168016,645699834,gapCText
BM2000x30_7-11_s923833116.txt,0.2997,558,647,0.0098,7,11,0.0476,3153064,154362,438100872,109510,344818704,152580,721430682,gapCText
BM2000x30_8-10_s150982086.txt,0.3001,543,633,0.0093,8,10,0.027,4383917,134509,375923993,130486,351169294,168882,638934174,gapCText
BM2000x30_7-11_s161752977.txt,0.3003,555,646,0.0103,7,11,0.0471,3188437,150546,436575083,113582,330847051,161547,717031947,gapCText
BM2000x30_8-10_s144835897.txt,0.301,560,641,0.01,8,10,0.0269,4405177,130789,371061563,131805,343635712,168125,632428973,fastBR
BM2000x30_6-14_s134879342.txt,0.3135,586,645,0.0067,6,14,0.076,1972231,163517,484852379,97527,326439867,149219,805260064,gapCText
BM2000x30_6-14_s731966120.txt,0.3175,584,683,0.01,6,14,0.0765,2048596,156265,468886927,95823,314704459,148052,798949471,gapCText
BM2000x30_6-14_s80683315.txt,0.3204,599,683,0.0104,6,14,0.0761,2018970,152600,454825455,103551,322439062,157692,792316196,gapCText
BM2000x30_7-13_s786894928.txt,0.3274,612,697,0.0093,7,13,0.0648,2981216,125091,372144745,114992,349188724,153413,660553672,gapCText
BM2000x30_6-16_s926230816.txt,0.3276,615,695,0.011,6,16,0.0808,2004857,141901,430426854,91700,326073618,147743,756421122,gapCText
BM2000x30_6-16_s197641204.txt,0.3276,627,692,0.0077,6,16,0.0816,2030868,145379,441647624,98902,334722373,144485,773849214,gapCText
BM2000x30_6-26_s201822538.txt,0.3286,610,691,0.0101,6,17,0.0818,1962099,144849,443102142,93167,314169374,138950,765719931,gapCText
BM2000x30_7-13_s557865595.txt,0.3288,614,685,0.0103,7,13,0.0645,2915190,125670,375093131,122040,351103570,157589,670919269,gapCText
BM2000x30_7-13_s219440688.txt,0.3289,633,691,0.0075,7,13,0.0644,2941398,121600,365128514,108598,326389226,151798,650356594,gapCText
BM2000x30_6-26_s1023134963.txt,0.3305,631,696,0.0078,6,16,0.082,2007504,139569,428204547,110253,339341120,152929,784557646,gapCText
BM2000x30_6-16_s136913828.txt,0.3306,603,692,0.0095,6,16,0.081,1960383,141100,434806499,99074,335395097,142567,761033036,gapCText
BM2000x30_6-20_s723165047.txt,0.3313,626,696,0.0099,6,17,0.0826,1993724,138222,425776576,105085,337031871,161216,765925680,gapCText
BM2000x30_6-22_s735552172.txt,0.3318,630,712,0.0112,6,17,0.0828,2015138,136628,424434264,96155,312930568,139566,749290804,gapCText
BM2000x30_6-24_s312072974.txt,0.332,631,701,0.0076,6,18,0.0822,1964415,136901,420895143,89265,316228787,129755,733664086,gapCText
BM2000x30_8-12_s28882751.txt,0.3324,613,707,0.0112,8,12,0.0474,3699922,97496,289212865,123072,322115168,149300,546250856,fastBR
BM2000x30_6-22_s778736528.txt,0.3324,634,699,0.0089,6,17,0.0819,2029407,139307,421967081,106928,342115563,153630,757575652,gapCText
BM2000x30_8-12_s482174465.txt,0.3329,622,703,0.0103,8,12,0.0473,3694722,99083,291781452,115025,320099580,148954,533530746,fastBR
BM2000x30_6-26_s201498638.txt,0.333,623,722,0.0098,6,17,0.0832,2048730,142025,432067468,101244,332786101,152433,753360231,gapCText
BM2000x30_9-11_s380829644.txt,0.3332,627,708,0.0085,9,11,0.0274,4456771,88710,248851676,116110,296352293,134181,450628607,fastBR
BM2000x30_6-18_s1068388848.txt,0.3335,626,702,0.0088,6,17,0.0832,1956027,138066,424931625,92433,316632179,142564,744159826,gapCText
BM2000x30_8-12_s730685657.txt,0.3337,631,709,0.0087,8,12,0.0457,3812882,96595,287728315,121931,330819765,150667,532236023,fastBR
BM2000x30_9-11_s891946328.txt,0.3339,617,710,0.0111,9,11,0.0275,4438188,85190,246341726,114224,292200098,133873,447486653,fastBR
BM2000x30_6-20_s536922889.txt,0.334,643,695,0.007,6,17,0.0834,1941350,135356,416582659,87053,309596810,127860,734662410,gapCText
BM2000x30_9-11_s557148288.txt,0.3343,613,753,0.0144,9,11,0.0267,4441162,85632,246054756,125998,304973858,143246,456406470,fastBR
BM2000x30_6-18_s855710901.txt,0.3366,635,714,0.0084,6,17,0.0813,2074613,134131,409091998,106763,347155533,152735,741687370,gapCText
BM2000x30_6-28_s78228002.txt,0.3366,623,724,0.0125,6,17,0.0845,1989505,135416,417936890,102086,339983385,156611,757592130,gapCText
BM2000x30_6-24_s128880588.txt,0.3371,631,706,0.0084,6,17,0.0841,2056905,132449,412534140,96477,328648893,150389,730859941,gapCText
BM2000x30_6-18_s557283593.txt,0.3383,621,715,0.009,6,17,0.0858,2034084,131125,407921650,96315,324582158,139853,734908132,gapCText
BM2000x30_6-24_s891284950.txt,0.3386,644,708,0.0074,6,17,0.0839,1975551,134391,401752559,96096,318365863,139875,717919818,gapCText
BM2000x30_6-28_s54594945.txt,0.3387,642,726,0.0095,6,18,0.084,2013706,128909,397074219,90840,326050020,137085,717433311,gapCText
BM2000x30_6-22_s561754155.txt,0.3399,638,719,0.009,6,18,0.0871,1912604,134959,408960342,93102,318946834,129880,727758480,gapCText
BM2000x30_6-20_s704468669.txt,0.3404,634,719,0.0105,6,17,0.0865,1902517,123184,402663702,87659,308498588,130294,726916105,gapCText
BM2000x30_6-28_s324428926.txt,0.3428,661,719,0.0071,6,17,0.0866,1884234,128447,397360097,105162,342631284,153457,735899909,gapCText
BM2000x30_7-15_s698627013.txt,0.3515,679,743,0.007,7,15,0.0789,2762381,107700,329035779,116548,330915145,148526,608926656,fastBR
BM2000x30_7-15_s241822607.txt,0.3568,683,742,0.0081,7,15,0.0793,2614570,100372,310806999,120026,334367832,152451,600100395,fastBR
BM2000x30_7-15_s28243514.txt,0.3568,679,748,0.0093,7,15,0.0787,2611107,99300,304262748,117915,336145210,147907,602195652,fastBR
BM2000x30_8-14_s933490664.txt,0.3629,677,758,0.0108,8,14,0.0646,3242377,77851,238946077,107533,292373823,129093,466563284,fastBR
BM2000x30_8-14_s1045654919.txt,0.3642,692,758,0.0092,8,14,0.0666,3149121,77306,236183269,116467,311424328,135625,479249704,fastBR
BM2000x30_8-14_s907838408.txt,0.3644,693,758,0.009,8,14,0.0655,3133900,75043,232110826,103156,286112687,122678,458735811,fastBR
BM2000x30_9-13_s96027993.txt,0.3654,682,786,0.0112,9,13,0.0466,3709126,60384,182648367,97415,254362388,113090,362195747,fastBR
BM2000x30_10-12_s615309066.txt,0.3665,691,812,0.0138,10,12,0.0271,4037499,54350,155335636,99368,230689856,108670,307327745,fastBR
BM2000x30_9-13_s100757261.txt,0.3665,677,784,0.0115,9,13,0.0469,3674803,59968,183258930,103915,261778068,121809,372688040,fastBR
BM2000x30_10-12_s748861740.txt,0.3668,685,763,0.008,10,12,0.0273,4070194,55155,156419205,89706,219985500,99850,297146617,fastBR
BM2000x30_10-12_s446638819.txt,0.367,688,796,0.012,10,12,0.0274,4046236,53548,153985924,89023,216422604,101272,296586775,fastBR
BM2000x30_9-13_s391434381.txt,0.3678,684,774,0.012,9,13,0.048,3662769,59384,180864452,98895,254252280,105188,362686922,fastBR
BM2000x30_7-17_s770525754.txt,0.3684,702,787,0.0094,7,17,0.0862,2606067,92864,291642630,119485,342803812,153171,590027045,fastBR
BM2000x30_7-17_s87696142.txt,0.369,710,770,0.0076,7,17,0.0858,2568628,92201,282625628,99321,307250825,122063,549401207,fastBR
BM2000x30_7-17_s982579533.txt,0.3711,691,783,0.0104,7,17,0.0875,2535039,89289,280671219,114382,332218414,142385,576225432,fastBR
BM2000x30_7-23_s534317746.txt,0.3715,715,787,0.0093,7,18,0.0859,2451693,85027,271251621,102364,316370690,128484,548609553,fastBR
BM2000x30_7-25_s530660269.txt,0.372,711,786,0.0105,7,19,0.0887,2537708,90287,285440940,98438,309267321,125104,548187906,fastBR
BM2000x30_7-29_s639257246.txt,0.372,696,799,0.0115,7,19,0.0862,2494128,88301,275238536,109080,310224564,139312,545088596,fastBR
BM2000x30_7-19_s413294723.txt,0.3733,720,786,0.0092,7,19,0.0871,2453526,87185,273632942,99460,312293033,126965,541141768,fastBR
BM2000x30_7-19_s932526186.txt,0.3753,717,783,0.009,7,18,0.0879,2464198,84482,267404337,113772,328998785,136794,556542987,fastBR
BM2000x30_7-21_s165118893.txt,0.3765,725,798,0.0085,7,19,0.0904,2546126,83685,265270097,107598,319041848,129141,551845960,fastBR
BM2000x30_7-23_s179517672.txt,0.3767,704,780,0.0082,7,18,0.0883,2448743,86410,271923138,111149,338321165,133344,556690825,fastBR
